CSID,CaseMasterID,csdate,cstype,PolicePersonID
20818,20818,2024-11-07,Final Report,36
20819,20819,2026-02-06,Final Report,78
20820,20820,2026-07-22,Supplementary Report,40
20821,20821,2025-12-20,Final Report,43
20822,20822,2025-08-05,Charge Sheet,87
20823,20823,2025-09-08,Charge Sheet,70
20824,20824,2026-03-21,Supplementary Report,1
20825,20825,2025-04-15,Charge Sheet,9
20826,20826,2026-06-02,Final Report,91
20827,20827,2024-10-20,Charge Sheet,71
20828,20828,2025-10-19,Charge Sheet,23
20829,20829,2025-04-14,Charge Sheet,79
20830,20830,2025-05-29,Final Report,62
20831,20831,2025-11-17,Final Report,75
20832,20832,2025-03-20,Final Report,39
20833,20833,2024-12-05,Final Report,12
20834,20834,2026-07-22,Supplementary Report,57
20835,20835,2024-11-25,Supplementary Report,85
20836,20836,2026-03-24,Final Report,2
20837,20837,2025-12-23,Final Report,61
20838,20838,2026-07-22,Final Report,56
20839,20839,2026-05-12,Charge Sheet,63
20840,20840,2025-09-12,Charge Sheet,36
20841,20841,2024-09-18,Final Report,16
20842,20842,2026-06-10,Charge Sheet,44
20843,20843,2024-12-10,Final Report,79
20844,20844,2026-07-22,Charge Sheet,8
20845,20845,2026-07-22,Final Report,82
20846,20846,2025-03-07,Charge Sheet,29
20847,20847,2024-09-24,Final Report,50
20848,20848,2026-07-22,Final Report,52
20849,20849,2025-08-06,Final Report,15
20850,20850,2025-12-25,Final Report,5
20851,20851,2026-05-23,Final Report,76
20852,20852,2026-01-17,Charge Sheet,39
20853,20853,2025-09-18,Charge Sheet,44
20854,20854,2026-07-22,Final Report,92
20855,20855,2026-06-21,Final Report,80
20856,20856,2026-07-22,Charge Sheet,73
20857,20857,2024-07-09,Charge Sheet,5
20858,20858,2025-06-08,Charge Sheet,24
20859,20859,2025-07-31,Supplementary Report,17
20860,20860,2025-03-11,Final Report,22
20861,20861,2026-07-22,Final Report,70
20862,20862,2026-07-22,Supplementary Report,67
20863,20863,2024-08-18,Final Report,30
20864,20864,2024-10-28,Charge Sheet,20
20865,20865,2025-03-30,Charge Sheet,15
20866,20866,2024-11-13,Final Report,69
20867,20867,2025-01-27,Final Report,9
20868,20868,2026-07-22,Final Report,65
20869,20869,2026-03-02,Charge Sheet,9
20870,20870,2024-08-31,Charge Sheet,29
20871,20871,2026-07-22,Final Report,71
20872,20872,2026-07-13,Final Report,45
20873,20873,2025-07-13,Final Report,15
20874,20874,2025-07-30,Final Report,28
20875,20875,2026-07-22,Final Report,50
20876,20876,2026-05-08,Final Report,43
20877,20877,2026-07-09,Charge Sheet,14
20878,20878,2025-01-30,Charge Sheet,86
20879,20879,2024-11-23,Charge Sheet,93
20880,20880,2026-02-01,Final Report,84
20881,20881,2025-12-17,Final Report,59
20882,20882,2025-12-24,Final Report,85
20883,20883,2026-07-18,Charge Sheet,42
20884,20884,2026-07-22,Final Report,67
20885,20885,2026-07-22,Charge Sheet,80
20886,20886,2026-07-22,Final Report,64
20887,20887,2025-08-08,Charge Sheet,36
20888,20888,2026-07-22,Final Report,48
20889,20889,2026-05-12,Charge Sheet,86
20890,20890,2025-03-27,Charge Sheet,73
20891,20891,2026-04-12,Charge Sheet,43
20892,20892,2025-05-04,Final Report,14
20893,20893,2024-12-09,Final Report,2
20894,20894,2025-03-31,Charge Sheet,15
20895,20895,2026-05-13,Final Report,66
20896,20896,2026-03-13,Final Report,2
20897,20897,2026-07-22,Final Report,47
20898,20898,2026-01-12,Charge Sheet,15
20899,20899,2025-08-21,Charge Sheet,9
20900,20900,2025-01-08,Final Report,84
20901,20901,2025-09-30,Final Report,71
20902,20902,2024-11-13,Charge Sheet,18
20903,20903,2026-07-22,Charge Sheet,60
20904,20904,2026-07-22,Supplementary Report,4
20905,20905,2026-06-07,Final Report,68
20906,20906,2026-06-11,Final Report,80
20907,20907,2026-01-23,Charge Sheet,26
20908,20908,2025-01-04,Final Report,67
20909,20909,2026-07-22,Final Report,80
20910,20910,2024-12-07,Final Report,14
20911,20911,2025-04-07,Charge Sheet,16
20912,20912,2026-07-22,Final Report,25
20913,20913,2026-07-22,Charge Sheet,83
20914,20914,2026-07-22,Charge Sheet,12
20915,20915,2024-08-03,Final Report,35
20916,20916,2026-04-21,Final Report,45
20917,20917,2026-01-08,Final Report,62
20918,20918,2026-01-20,Final Report,40
20919,20919,2024-07-12,Charge Sheet,27
20920,20920,2024-12-10,Supplementary Report,59
20921,20921,2025-11-04,Charge Sheet,30
20922,20922,2026-07-22,Final Report,10
20923,20923,2026-07-22,Final Report,29
20924,20924,2025-06-06,Charge Sheet,16
20925,20925,2025-01-14,Final Report,25
20926,20926,2025-06-06,Final Report,73
20927,20927,2025-07-22,Final Report,64
20928,20928,2026-05-26,Final Report,10
20929,20929,2026-07-22,Final Report,79
20930,20930,2024-11-28,Charge Sheet,94
20931,20931,2026-07-22,Charge Sheet,42
20932,20932,2026-07-22,Charge Sheet,19
20933,20933,2026-07-19,Final Report,76
20934,20934,2026-05-20,Final Report,47
20935,20935,2025-02-10,Charge Sheet,85
20936,20936,2026-07-22,Supplementary Report,8
20937,20937,2024-06-03,Final Report,8
20938,20938,2025-12-15,Final Report,35
20939,20939,2026-03-30,Final Report,47
20940,20940,2026-06-13,Charge Sheet,42
20941,20941,2026-05-16,Supplementary Report,36
20942,20942,2026-07-20,Charge Sheet,64
20943,20943,2024-09-08,Supplementary Report,55
20944,20944,2026-07-22,Final Report,42
20945,20945,2025-04-08,Final Report,82
20946,20946,2025-10-02,Charge Sheet,4
20947,20947,2026-05-26,Final Report,88
20948,20948,2024-09-25,Charge Sheet,16
20949,20949,2025-06-15,Final Report,63
20950,20950,2026-04-16,Charge Sheet,20
20951,20951,2024-11-01,Charge Sheet,86
20952,20952,2026-06-26,Final Report,47
20953,20953,2024-12-10,Supplementary Report,85
20954,20954,2025-09-12,Final Report,72
20955,20955,2026-07-22,Final Report,14
20956,20956,2024-07-12,Charge Sheet,57
20957,20957,2025-05-08,Final Report,47
20958,20958,2026-04-03,Final Report,67
20959,20959,2025-06-18,Final Report,91
20960,20960,2026-03-09,Charge Sheet,21
20961,20961,2025-03-16,Final Report,10
20962,20962,2026-06-21,Final Report,81
20963,20963,2025-09-02,Charge Sheet,92
20964,20964,2026-03-18,Final Report,57
20965,20965,2026-02-07,Final Report,69
20966,20966,2024-11-01,Supplementary Report,34
20967,20967,2024-12-30,Charge Sheet,56
20968,20968,2025-10-21,Charge Sheet,47
20969,20969,2026-07-22,Final Report,49
20970,20970,2026-03-24,Charge Sheet,72
20971,20971,2025-06-18,Final Report,49
20972,20972,2026-07-22,Final Report,70
20973,20973,2025-05-28,Charge Sheet,52
20974,20974,2026-01-04,Final Report,29
20975,20975,2026-03-10,Charge Sheet,84
20976,20976,2026-04-10,Charge Sheet,26
20977,20977,2025-02-02,Final Report,75
20978,20978,2026-07-22,Charge Sheet,41
20979,20979,2026-03-16,Final Report,16
20980,20980,2025-07-04,Charge Sheet,29
20981,20981,2024-10-13,Charge Sheet,44
20982,20982,2025-10-13,Charge Sheet,44
20983,20983,2026-07-22,Supplementary Report,13
20984,20984,2025-10-09,Final Report,54
20985,20985,2026-04-29,Final Report,80
20986,20986,2026-07-22,Charge Sheet,37
20987,20987,2026-07-22,Charge Sheet,38
20988,20988,2024-11-06,Final Report,89
20989,20989,2025-12-20,Charge Sheet,92
20990,20990,2025-10-19,Supplementary Report,92
20991,20991,2025-09-04,Final Report,89
20992,20992,2026-01-13,Final Report,51
20993,20993,2026-07-22,Final Report,19
20994,20994,2026-07-22,Charge Sheet,92
20995,20995,2025-02-13,Final Report,67
20996,20996,2026-07-22,Charge Sheet,35
20997,20997,2026-07-18,Final Report,31
20998,20998,2026-07-22,Final Report,26
20999,20999,2026-07-22,Final Report,37
21000,21000,2025-03-10,Charge Sheet,29
21001,21001,2026-07-22,Charge Sheet,14
21002,21002,2025-07-24,Final Report,27
21003,21003,2026-07-22,Final Report,30
21004,21004,2026-03-18,Charge Sheet,43
21005,21005,2025-10-04,Charge Sheet,5
21006,21006,2025-02-08,Charge Sheet,29
21007,21007,2026-07-22,Charge Sheet,61
21008,21008,2024-06-22,Final Report,40
21009,21009,2025-06-22,Final Report,93
21010,21010,2024-06-01,Supplementary Report,5
21011,21011,2026-01-30,Final Report,58
21012,21012,2025-12-04,Charge Sheet,6
21013,21013,2024-09-24,Charge Sheet,48
21014,21014,2025-01-30,Supplementary Report,3
21015,21015,2025-02-20,Final Report,73
21016,21016,2024-12-25,Final Report,65
21017,21017,2026-07-22,Final Report,53
21018,21018,2024-05-25,Charge Sheet,65
21019,21019,2026-05-17,Charge Sheet,18
21020,21020,2025-06-20,Final Report,76
21021,21021,2025-05-24,Charge Sheet,73
21022,21022,2025-07-03,Final Report,2
21023,21023,2024-05-08,Supplementary Report,9
21024,21024,2025-02-08,Final Report,61
21025,21025,2026-07-08,Final Report,51
21026,21026,2025-01-09,Charge Sheet,2
21027,21027,2026-05-17,Charge Sheet,54
21028,21028,2026-07-20,Charge Sheet,16
21029,21029,2025-04-01,Charge Sheet,36
21030,21030,2025-03-12,Final Report,30
21031,21031,2025-08-03,Charge Sheet,31
21032,21032,2025-04-15,Final Report,94
21033,21033,2025-04-06,Final Report,1
21034,21034,2025-12-20,Charge Sheet,45
21035,21035,2026-07-22,Supplementary Report,55
21036,21036,2026-07-22,Charge Sheet,37
21037,21037,2026-07-22,Supplementary Report,46
21038,21038,2026-07-22,Supplementary Report,11
21039,21039,2024-04-24,Charge Sheet,15
21040,21040,2025-06-20,Charge Sheet,82
21041,21041,2026-07-11,Final Report,65
21042,21042,2025-07-22,Supplementary Report,23
21043,21043,2026-05-06,Supplementary Report,77
21044,21044,2025-05-20,Final Report,76
21045,21045,2025-11-10,Charge Sheet,33
21046,21046,2025-08-20,Final Report,32
21047,21047,2025-09-02,Charge Sheet,81
21048,21048,2025-03-20,Charge Sheet,36
21049,21049,2026-05-26,Charge Sheet,11
21050,21050,2024-08-26,Final Report,52
21051,21051,2025-07-25,Final Report,32
21052,21052,2026-02-14,Final Report,36
21053,21053,2024-08-22,Final Report,70
21054,21054,2025-12-10,Charge Sheet,85
21055,21055,2025-12-10,Final Report,62
21056,21056,2026-07-22,Charge Sheet,90
21057,21057,2025-04-05,Final Report,85
21058,21058,2026-07-22,Final Report,7
21059,21059,2025-11-04,Charge Sheet,51
21060,21060,2024-10-03,Final Report,34
21061,21061,2024-07-01,Final Report,65
21062,21062,2024-10-18,Final Report,67
21063,21063,2025-04-07,Charge Sheet,60
21064,21064,2025-12-07,Final Report,54
21065,21065,2024-06-10,Charge Sheet,17
21066,21066,2025-06-10,Charge Sheet,84
21067,21067,2026-07-22,Charge Sheet,26
21068,21068,2026-07-19,Charge Sheet,87
21069,21069,2026-07-03,Charge Sheet,73
21070,21070,2025-08-06,Charge Sheet,76
21071,21071,2025-01-27,Final Report,7
21072,21072,2025-09-12,Final Report,6
21073,21073,2025-01-21,Final Report,7
21074,21074,2025-10-20,Final Report,43
21075,21075,2026-07-22,Final Report,72
21076,21076,2026-06-08,Final Report,26
21077,21077,2025-07-20,Final Report,39
21078,21078,2026-01-03,Final Report,33
21079,21079,2025-02-22,Charge Sheet,66
21080,21080,2025-10-11,Charge Sheet,41
21081,21081,2024-12-18,Supplementary Report,37
21082,21082,2025-01-16,Charge Sheet,76
21083,21083,2025-05-18,Supplementary Report,66
21084,21084,2026-07-22,Supplementary Report,67
21085,21085,2025-08-25,Final Report,75
21086,21086,2025-05-10,Final Report,20
21087,21087,2025-04-25,Final Report,89
21088,21088,2024-07-09,Final Report,85
21089,21089,2026-07-22,Supplementary Report,83
21090,21090,2026-07-22,Final Report,3
21091,21091,2026-03-17,Final Report,15
21092,21092,2024-11-22,Charge Sheet,58
21093,21093,2025-02-26,Final Report,52
21094,21094,2026-05-19,Final Report,89
21095,21095,2026-07-22,Final Report,89
21096,21096,2024-11-26,Final Report,54
21097,21097,2024-07-05,Final Report,17
21098,21098,2026-07-22,Final Report,50
21099,21099,2026-03-18,Supplementary Report,20
21100,21100,2026-05-13,Charge Sheet,87
21101,21101,2025-07-05,Final Report,28
21102,21102,2026-07-22,Final Report,26
21103,21103,2024-08-09,Final Report,47
21104,21104,2026-01-16,Final Report,27
21105,21105,2025-10-17,Final Report,92
21106,21106,2026-05-17,Final Report,94
21107,21107,2026-07-22,Final Report,59
21108,21108,2025-04-13,Final Report,83
21109,21109,2024-07-18,Charge Sheet,60
21110,21110,2026-07-22,Final Report,37
21111,21111,2026-07-22,Charge Sheet,79
21112,21112,2024-10-28,Supplementary Report,73
21113,21113,2026-04-05,Final Report,71
21114,21114,2025-01-27,Final Report,53
21115,21115,2025-10-17,Final Report,90
21116,21116,2026-07-22,Final Report,1
21117,21117,2026-06-08,Final Report,4
21118,21118,2026-07-22,Final Report,47
21119,21119,2024-06-02,Charge Sheet,21
21120,21120,2025-09-19,Charge Sheet,30
21121,21121,2025-11-21,Charge Sheet,27
21122,21122,2025-07-24,Final Report,39
21123,21123,2025-09-02,Final Report,88
21124,21124,2025-09-10,Charge Sheet,91
21125,21125,2025-02-12,Charge Sheet,83
21126,21126,2026-07-22,Final Report,60
21127,21127,2025-07-10,Charge Sheet,50
21128,21128,2025-10-11,Charge Sheet,38
21129,21129,2024-12-28,Charge Sheet,88
21130,21130,2026-07-22,Charge Sheet,43
21131,21131,2024-06-30,Final Report,46
21132,21132,2026-03-03,Charge Sheet,45
21133,21133,2026-03-18,Charge Sheet,84
21134,21134,2026-07-22,Supplementary Report,12
21135,21135,2025-10-05,Charge Sheet,83
21136,21136,2025-05-11,Charge Sheet,57
21137,21137,2024-11-03,Final Report,24
21138,21138,2024-11-27,Supplementary Report,26
21139,21139,2025-03-25,Charge Sheet,15
21140,21140,2024-04-13,Supplementary Report,26
21141,21141,2025-11-07,Final Report,12
21142,21142,2025-06-02,Final Report,77
21143,21143,2024-07-28,Charge Sheet,33
21144,21144,2025-11-25,Supplementary Report,24
21145,21145,2025-01-06,Final Report,90
21146,21146,2024-07-09,Final Report,34
21147,21147,2025-06-10,Final Report,91
21148,21148,2026-07-22,Supplementary Report,71
21149,21149,2025-08-23,Final Report,55
21150,21150,2026-06-29,Final Report,14
21151,21151,2026-03-12,Final Report,42
21152,21152,2026-07-22,Final Report,89
21153,21153,2026-07-22,Charge Sheet,27
21154,21154,2026-01-19,Charge Sheet,36
21155,21155,2026-03-25,Final Report,11
21156,21156,2026-02-10,Final Report,83
21157,21157,2026-07-22,Supplementary Report,66
21158,21158,2026-03-02,Final Report,54
21159,21159,2026-02-14,Final Report,68
21160,21160,2025-08-17,Final Report,60
21161,21161,2026-02-18,Final Report,58
21162,21162,2025-09-03,Final Report,12
21163,21163,2026-07-22,Supplementary Report,22
21164,21164,2025-12-29,Charge Sheet,11
21165,21165,2026-06-15,Final Report,89
21166,21166,2026-07-03,Final Report,71
21167,21167,2026-06-09,Final Report,90
21168,21168,2025-11-12,Final Report,85
21169,21169,2025-03-30,Supplementary Report,43
21170,21170,2024-10-28,Final Report,37
21171,21171,2025-11-13,Supplementary Report,56
21172,21172,2025-03-20,Final Report,85
21173,21173,2026-07-22,Final Report,32
21174,21174,2024-10-16,Supplementary Report,56
21175,21175,2025-10-28,Charge Sheet,71
21176,21176,2025-01-15,Final Report,23
21177,21177,2024-09-20,Charge Sheet,66
21178,21178,2026-02-21,Final Report,68
21179,21179,2025-12-09,Charge Sheet,70
21180,21180,2025-08-22,Supplementary Report,19
21181,21181,2024-10-20,Charge Sheet,25
21182,21182,2025-09-23,Charge Sheet,29
21183,21183,2025-02-13,Charge Sheet,49
21184,21184,2025-07-02,Final Report,39
21185,21185,2024-04-07,Charge Sheet,70
21186,21186,2026-07-22,Charge Sheet,9
21187,21187,2026-03-14,Final Report,12
21188,21188,2025-02-21,Charge Sheet,11
21189,21189,2026-05-30,Final Report,56
21190,21190,2025-04-15,Final Report,81
21191,21191,2026-01-08,Supplementary Report,86
21192,21192,2026-07-22,Final Report,77
21193,21193,2025-07-02,Final Report,83
21194,21194,2026-07-22,Charge Sheet,75
21195,21195,2026-07-22,Charge Sheet,28
21196,21196,2024-11-06,Charge Sheet,25
21197,21197,2026-06-02,Charge Sheet,31
21198,21198,2026-07-03,Final Report,59
21199,21199,2026-07-22,Charge Sheet,55
21200,21200,2025-03-27,Final Report,38
21201,21201,2026-07-22,Final Report,13
21202,21202,2025-03-13,Supplementary Report,47
21203,21203,2025-02-11,Final Report,33
21204,21204,2025-02-03,Charge Sheet,73
21205,21205,2025-08-13,Supplementary Report,74
21206,21206,2025-07-26,Final Report,69
21207,21207,2025-10-10,Final Report,9
21208,21208,2025-08-11,Charge Sheet,21
21209,21209,2026-03-21,Charge Sheet,4
21210,21210,2025-08-30,Supplementary Report,51
21211,21211,2025-01-16,Final Report,75
21212,21212,2026-07-22,Final Report,36
21213,21213,2026-07-22,Charge Sheet,90
21214,21214,2025-12-24,Supplementary Report,69
21215,21215,2024-12-08,Charge Sheet,48
21216,21216,2026-07-22,Final Report,39
21217,21217,2026-03-09,Charge Sheet,75
21218,21218,2025-09-03,Final Report,22
21219,21219,2025-09-27,Final Report,45
21220,21220,2026-03-01,Final Report,6
21221,21221,2026-07-22,Final Report,42
21222,21222,2026-04-05,Final Report,26
21223,21223,2025-04-03,Final Report,39
21224,21224,2025-03-12,Final Report,70
21225,21225,2025-09-23,Supplementary Report,47
21226,21226,2026-05-25,Final Report,37
21227,21227,2024-09-17,Charge Sheet,16
21228,21228,2026-04-17,Final Report,84
21229,21229,2026-07-22,Charge Sheet,48
21230,21230,2024-09-11,Final Report,72
21231,21231,2025-09-09,Final Report,66
21232,21232,2024-11-02,Final Report,1
21233,21233,2026-07-22,Final Report,88
21234,21234,2025-08-04,Final Report,27
21235,21235,2026-07-22,Supplementary Report,15
21236,21236,2025-03-20,Final Report,28
21237,21237,2026-07-22,Final Report,28
21238,21238,2026-01-10,Charge Sheet,20
21239,21239,2026-03-11,Final Report,30
21240,21240,2026-01-19,Final Report,48
21241,21241,2025-07-20,Charge Sheet,36
21242,21242,2024-12-11,Final Report,89
21243,21243,2025-07-15,Final Report,74
21244,21244,2024-05-07,Supplementary Report,61
21245,21245,2026-07-07,Charge Sheet,17
21246,21246,2026-05-24,Final Report,85
21247,21247,2025-06-22,Final Report,93
21248,21248,2025-03-09,Final Report,79
21249,21249,2026-01-26,Charge Sheet,44
21250,21250,2026-01-12,Supplementary Report,79
21251,21251,2026-05-09,Final Report,72
21252,21252,2025-02-04,Final Report,9
21253,21253,2026-07-22,Final Report,57
21254,21254,2024-10-26,Final Report,65
21255,21255,2024-06-22,Final Report,81
21256,21256,2025-04-29,Final Report,90
21257,21257,2024-02-25,Final Report,64
21258,21258,2024-09-08,Final Report,58
21259,21259,2024-11-05,Final Report,13
21260,21260,2025-07-06,Final Report,25
21261,21261,2025-10-07,Final Report,37
21262,21262,2026-07-22,Charge Sheet,64
21263,21263,2025-01-24,Final Report,39
21264,21264,2026-01-23,Final Report,71
21265,21265,2025-10-22,Charge Sheet,66
21266,21266,2026-04-08,Charge Sheet,36
21267,21267,2024-09-22,Charge Sheet,28
21268,21268,2024-11-27,Final Report,34
21269,21269,2024-06-26,Final Report,71
21270,21270,2026-05-23,Charge Sheet,65
21271,21271,2026-07-22,Final Report,30
21272,21272,2025-08-01,Final Report,47
21273,21273,2026-01-15,Charge Sheet,11
21274,21274,2025-02-21,Final Report,36
21275,21275,2025-04-12,Charge Sheet,38
21276,21276,2024-11-01,Final Report,80
21277,21277,2025-01-19,Charge Sheet,30
21278,21278,2026-07-22,Charge Sheet,9
21279,21279,2025-08-12,Final Report,31
21280,21280,2025-03-06,Charge Sheet,93
21281,21281,2026-01-14,Charge Sheet,23
21282,21282,2025-01-16,Charge Sheet,81
21283,21283,2025-03-29,Final Report,73
21284,21284,2024-10-02,Final Report,69
21285,21285,2025-01-14,Supplementary Report,6
21286,21286,2026-07-22,Final Report,69
21287,21287,2025-03-27,Final Report,44
21288,21288,2025-10-11,Final Report,52
21289,21289,2025-09-21,Final Report,78
21290,21290,2026-07-22,Charge Sheet,2
21291,21291,2025-02-20,Final Report,70
21292,21292,2025-12-07,Final Report,32
21293,21293,2025-09-23,Charge Sheet,64
21294,21294,2026-07-22,Final Report,21
21295,21295,2024-07-24,Charge Sheet,32
21296,21296,2024-10-11,Charge Sheet,51
21297,21297,2025-08-23,Final Report,38
21298,21298,2026-07-22,Final Report,79
21299,21299,2026-07-22,Final Report,76
21300,21300,2025-12-26,Charge Sheet,53
21301,21301,2024-10-28,Charge Sheet,89
21302,21302,2025-06-15,Supplementary Report,83
21303,21303,2026-07-22,Charge Sheet,18
21304,21304,2025-07-03,Final Report,7
21305,21305,2026-05-05,Charge Sheet,18
21306,21306,2025-10-13,Charge Sheet,67
21307,21307,2025-01-29,Final Report,65
21308,21308,2025-07-28,Charge Sheet,57
21309,21309,2026-07-22,Final Report,1
21310,21310,2025-01-19,Final Report,80
21311,21311,2026-07-22,Final Report,9
21312,21312,2025-02-17,Supplementary Report,24
21313,21313,2026-02-13,Final Report,32
21314,21314,2026-03-06,Supplementary Report,38
21315,21315,2026-02-04,Charge Sheet,80
21316,21316,2025-04-17,Final Report,32
21317,21317,2025-07-31,Final Report,25
21318,21318,2024-10-07,Final Report,28
21319,21319,2025-10-03,Charge Sheet,18
21320,21320,2025-02-17,Final Report,4
21321,21321,2025-05-17,Final Report,13
21322,21322,2026-04-29,Charge Sheet,62
21323,21323,2025-02-04,Final Report,76
21324,21324,2025-10-25,Charge Sheet,8
21325,21325,2025-01-13,Final Report,87
21326,21326,2026-07-22,Charge Sheet,42
21327,21327,2025-11-08,Final Report,54
21328,21328,2025-12-24,Charge Sheet,62
21329,21329,2026-07-22,Final Report,91
21330,21330,2026-07-22,Final Report,2
21331,21331,2026-04-29,Final Report,74
21332,21332,2025-11-21,Final Report,61
21333,21333,2025-09-10,Final Report,52
21334,21334,2026-02-05,Supplementary Report,39
21335,21335,2024-10-03,Charge Sheet,55
21336,21336,2025-05-23,Final Report,32
21337,21337,2025-08-11,Supplementary Report,32
21338,21338,2026-07-22,Final Report,23
21339,21339,2026-07-22,Charge Sheet,28
21340,21340,2025-07-25,Final Report,21
21341,21341,2026-07-22,Charge Sheet,92
21342,21342,2025-12-17,Final Report,93
21343,21343,2024-11-15,Final Report,32
21344,21344,2025-05-15,Supplementary Report,59
21345,21345,2026-07-22,Final Report,74
21346,21346,2025-06-02,Final Report,46
21347,21347,2026-07-22,Charge Sheet,44
21348,21348,2026-01-26,Final Report,89
21349,21349,2026-07-22,Final Report,33
21350,21350,2025-11-21,Final Report,18
21351,21351,2024-11-01,Charge Sheet,36
21352,21352,2025-12-21,Final Report,66
21353,21353,2025-08-15,Charge Sheet,23
21354,21354,2025-02-07,Supplementary Report,82
21355,21355,2026-07-22,Final Report,27
21356,21356,2026-07-22,Charge Sheet,92
21357,21357,2026-06-28,Charge Sheet,65
21358,21358,2026-07-22,Final Report,47
21359,21359,2026-01-18,Charge Sheet,25
21360,21360,2025-12-10,Supplementary Report,86
21361,21361,2026-02-02,Charge Sheet,42
21362,21362,2024-03-25,Charge Sheet,34
21363,21363,2024-08-26,Final Report,25
21364,21364,2026-07-22,Charge Sheet,8
21365,21365,2025-04-19,Final Report,78
21366,21366,2024-04-24,Final Report,62
21367,21367,2026-07-22,Charge Sheet,17
21368,21368,2026-01-19,Final Report,10
21369,21369,2025-09-04,Final Report,15
21370,21370,2026-03-25,Final Report,65
21371,21371,2025-07-14,Final Report,41
21372,21372,2025-03-09,Final Report,29
21373,21373,2026-07-22,Final Report,82
21374,21374,2026-05-09,Final Report,70
21375,21375,2025-02-26,Final Report,25
21376,21376,2024-09-14,Charge Sheet,10
21377,21377,2025-10-19,Final Report,71
21378,21378,2026-07-22,Final Report,82
21379,21379,2026-03-16,Final Report,25
21380,21380,2026-02-14,Final Report,44
21381,21381,2024-08-14,Supplementary Report,18
21382,21382,2025-07-06,Charge Sheet,5
21383,21383,2026-07-22,Charge Sheet,4
21384,21384,2025-09-29,Final Report,33
21385,21385,2025-10-13,Charge Sheet,2
21386,21386,2026-05-11,Charge Sheet,82
21387,21387,2025-08-31,Final Report,58
21388,21388,2026-04-09,Charge Sheet,62
21389,21389,2026-06-23,Final Report,14
21390,21390,2025-08-09,Final Report,22
21391,21391,2026-07-22,Final Report,23
21392,21392,2025-11-01,Final Report,22
21393,21393,2026-01-06,Charge Sheet,30
21394,21394,2024-10-12,Final Report,48
21395,21395,2025-08-14,Final Report,35
21396,21396,2026-07-22,Final Report,69
21397,21397,2026-01-26,Final Report,18
21398,21398,2026-01-24,Final Report,86
21399,21399,2026-07-22,Final Report,75
21400,21400,2024-12-31,Final Report,79
21401,21401,2024-12-27,Final Report,41
21402,21402,2025-03-10,Charge Sheet,61
21403,21403,2024-11-08,Final Report,62
21404,21404,2026-07-22,Charge Sheet,23
21405,21405,2025-03-23,Final Report,80
21406,21406,2024-11-28,Supplementary Report,50
21407,21407,2025-05-19,Final Report,93
21408,21408,2024-06-18,Charge Sheet,92
21409,21409,2026-07-22,Final Report,28
21410,21410,2026-07-22,Final Report,11
21411,21411,2024-12-26,Charge Sheet,37
21412,21412,2026-04-16,Charge Sheet,72
21413,21413,2025-02-20,Final Report,76
21414,21414,2026-03-09,Charge Sheet,32
21415,21415,2025-05-13,Supplementary Report,2
21416,21416,2024-05-16,Final Report,89
21417,21417,2026-07-22,Supplementary Report,25
21418,21418,2026-07-22,Final Report,28
21419,21419,2026-04-10,Charge Sheet,74
21420,21420,2026-06-14,Final Report,32
21421,21421,2026-07-22,Final Report,13
21422,21422,2025-12-19,Charge Sheet,23
21423,21423,2025-07-04,Charge Sheet,71
21424,21424,2026-07-22,Final Report,89
21425,21425,2025-09-03,Charge Sheet,28
21426,21426,2024-12-17,Final Report,71
21427,21427,2026-07-22,Final Report,56
21428,21428,2024-05-06,Final Report,40
21429,21429,2026-05-19,Charge Sheet,75
21430,21430,2025-09-07,Charge Sheet,62
21431,21431,2025-10-28,Final Report,45
21432,21432,2024-08-20,Final Report,79
21433,21433,2026-07-22,Charge Sheet,57
21434,21434,2025-08-01,Supplementary Report,68
21435,21435,2024-12-14,Final Report,38
21436,21436,2026-07-22,Final Report,25
21437,21437,2026-02-25,Charge Sheet,42
21438,21438,2025-02-01,Final Report,25
21439,21439,2025-05-20,Charge Sheet,24
21440,21440,2026-03-28,Charge Sheet,4
21441,21441,2025-01-31,Final Report,59
21442,21442,2025-09-19,Charge Sheet,56
21443,21443,2026-07-22,Charge Sheet,12
21444,21444,2025-03-07,Charge Sheet,38
21445,21445,2025-04-13,Final Report,2
21446,21446,2025-02-27,Charge Sheet,8
21447,21447,2026-05-07,Final Report,13
21448,21448,2025-03-27,Final Report,76
21449,21449,2025-09-13,Final Report,30
21450,21450,2026-07-04,Supplementary Report,65
21451,21451,2025-01-10,Final Report,28
21452,21452,2026-07-22,Charge Sheet,24
21453,21453,2024-10-06,Charge Sheet,7
21454,21454,2026-07-16,Charge Sheet,23
21455,21455,2026-02-18,Final Report,59
21456,21456,2025-03-17,Final Report,28
21457,21457,2025-07-19,Final Report,36
21458,21458,2026-03-30,Supplementary Report,55
21459,21459,2026-03-18,Charge Sheet,30
21460,21460,2025-07-08,Final Report,30
21461,21461,2025-09-17,Final Report,52
21462,21462,2024-06-04,Supplementary Report,51
21463,21463,2025-01-14,Final Report,84
21464,21464,2026-07-22,Charge Sheet,46
21465,21465,2025-06-12,Charge Sheet,36
21466,21466,2026-06-12,Final Report,93
21467,21467,2026-07-22,Supplementary Report,57
21468,21468,2026-03-12,Final Report,94
21469,21469,2024-10-24,Charge Sheet,60
21470,21470,2026-02-19,Final Report,20
21471,21471,2026-07-22,Supplementary Report,62
