CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
24251,2024-09-21 11:41:00,2024-09-21 15:54:13,2024-09-23 01:23:00,15.125494,76.918788,Cheating reported in Dharwad area
24252,2024-11-21 03:57:00,2024-11-21 05:27:41,2024-11-24 05:13:00,15.909664,74.482309,Grievous Hurt reported in Bagalkot area
24253,2024-07-08 06:57:00,2024-07-08 12:30:22,2024-07-12 16:33:00,14.496426,75.874123,Burglary reported in Vijayapur area
24254,2025-02-13 20:13:00,2025-02-13 23:54:35,2025-02-17 02:07:00,13.187848,78.256866,Attempt to Murder reported in Tumakuru area
24255,2024-01-11 17:10:00,2024-01-11 17:42:29,2024-01-18 00:48:00,13.736015,75.620316,Domestic Violence reported in Raichur area
24256,2025-07-30 12:18:00,2025-07-30 13:00:45,2025-08-04 22:53:00,15.188956,77.000297,Fraud reported in Dharwad area
24257,2026-06-30 05:00:00,2026-06-30 07:46:55,2026-07-11 13:32:00,15.36047,75.087801,Chain Snatching reported in Davanagere area
24258,2024-03-08 21:18:00,2024-03-08 21:22:26,2024-03-22 08:52:00,12.543722,76.989017,Sexual Harassment reported in Hassan area
24259,2024-10-13 06:00:00,2024-10-13 11:16:11,2024-10-17 04:20:00,12.583549,76.801704,Robbery reported in Hassan area
24260,2025-02-05 02:04:00,2025-02-05 06:28:13,2025-02-06 09:21:00,15.788778,74.473177,Vehicle Theft reported in Bagalkot area
24261,2025-03-02 21:55:00,2025-03-03 03:16:05,2025-03-13 02:01:00,12.120432,76.625413,Murder reported in Koppal area
24262,2024-09-02 07:37:00,2024-09-02 12:16:31,2024-09-08 12:48:00,14.233565,75.665869,Burglary reported in Uttara Kannada area
24263,2024-01-20 14:10:00,2024-01-20 17:13:38,2024-02-02 05:05:00,12.47524,75.82794,Forgery reported in Mandya area
24264,2025-05-16 12:25:00,2025-05-16 12:49:30,2025-05-20 08:21:00,15.045808,76.009171,Drug Possession reported in Ballari area
24265,2024-11-14 23:53:00,2024-11-15 01:37:59,2024-11-26 07:30:00,14.072814,75.381971,Sexual Harassment reported in Uttara Kannada area
24266,2024-01-31 00:41:00,2024-01-31 04:33:11,2024-02-13 23:18:00,13.305728,77.659075,Rioting reported in Bengaluru Rural area
24267,2025-11-01 06:17:00,2025-11-01 06:22:14,2025-11-10 10:12:00,13.999155,75.453586,Forgery reported in Raichur area
24268,2025-03-31 01:56:00,2025-03-31 03:51:50,2025-04-09 05:46:00,14.253827,76.446873,Drug Possession reported in Chitradurga area
24269,2025-06-19 17:50:00,2025-06-19 23:16:47,2025-07-03 03:56:00,16.00334,74.622111,Kidnapping reported in Bagalkot area
24270,2024-04-26 15:16:00,2024-04-26 17:30:09,2024-05-03 23:23:00,15.126213,76.829783,Murder reported in Dharwad area
24271,2024-08-17 16:44:00,2024-08-17 20:21:38,2024-08-23 00:03:00,12.491369,76.860664,PoCSO Act reported in Yadgir area
24272,2025-01-21 13:34:00,2025-01-21 18:52:34,2025-01-25 15:05:00,13.464238,74.757286,Vehicle Theft reported in Udupi area
24273,2026-02-26 01:37:00,2026-02-26 02:05:08,2026-03-07 21:52:00,14.068173,75.498259,Burglary reported in Gadag area
24274,2026-05-11 03:22:00,2026-05-11 09:06:11,2026-05-22 01:59:00,14.616928,75.476163,Cheating reported in Dakshina Kannada area
24275,2024-09-18 17:38:00,2024-09-18 20:17:05,2024-09-30 13:06:00,15.03485,76.92549,Cyber Crime reported in Dharwad area
24276,2024-02-04 10:22:00,2024-02-04 13:38:16,2024-02-15 23:10:00,15.489489,75.14106,Grievous Hurt reported in Davanagere area
24277,2024-11-04 09:45:00,2024-11-04 14:57:27,2024-11-17 23:49:00,13.407324,75.738804,Rape reported in Chikkamagaluru area
24278,2026-01-19 12:52:00,2026-01-19 17:38:11,2026-01-29 10:35:00,13.218061,77.657931,Rioting reported in Bengaluru Rural area
24279,2025-04-27 01:45:00,2025-04-27 02:20:36,2025-05-09 05:41:00,12.404261,76.594858,Domestic Violence reported in Haveri area
24280,2026-06-25 04:48:00,2026-06-25 05:39:31,2026-07-02 13:38:00,13.056835,77.54765,Chain Snatching reported in Bengaluru Urban area
24281,2026-04-20 04:30:00,2026-04-20 06:26:00,2026-04-20 23:49:00,14.211111,76.443362,Rioting reported in Chitradurga area
24282,2024-05-13 07:33:00,2024-05-13 08:02:08,2024-05-22 18:57:00,12.01907,77.242146,NDPS Act reported in Chamarajanagar area
24283,2025-05-28 03:45:00,2025-05-28 09:17:52,2025-06-09 02:42:00,14.355622,75.831619,Cyber Crime reported in Vijayapur area
24284,2026-02-06 09:35:00,2026-02-06 10:34:36,2026-02-18 03:28:00,15.625894,75.025093,Cheating reported in Davanagere area
24285,2024-08-16 07:29:00,2024-08-16 07:51:47,2024-08-23 14:01:00,16.037576,74.665345,Attempt to Murder reported in Bagalkot area
24286,2024-03-20 02:09:00,2024-03-20 05:30:04,2024-03-25 18:47:00,12.48906,76.779567,Sexual Harassment reported in Mysuru area
24287,2024-08-27 11:20:00,2024-08-27 14:40:24,2024-09-03 04:52:00,13.30803,74.844002,Burglary reported in Kodagu area
24288,2024-02-21 03:48:00,2024-02-21 04:59:47,2024-03-05 06:37:00,13.366936,74.712533,Grievous Hurt reported in Kodagu area
24289,2026-02-24 00:36:00,2026-02-24 02:11:40,2026-03-02 02:23:00,12.66937,77.001524,Cheating reported in Ramanagara area
24290,2024-03-25 07:20:00,2024-03-25 09:06:57,2024-04-08 19:08:00,12.677208,76.901522,Cyber Crime reported in Mysuru area
24291,2024-05-08 05:18:00,2024-05-08 05:27:21,2024-05-10 20:08:00,13.440155,77.642611,Rape reported in Chikkaballapura area
24292,2025-01-22 12:37:00,2025-01-22 12:57:34,2025-02-03 09:46:00,14.0747,75.460129,Cyber Crime reported in Uttara Kannada area
24293,2025-05-23 23:27:00,2025-05-24 01:19:37,2025-05-24 11:05:00,12.210515,76.672376,Arson reported in Koppal area
24294,2024-01-01 20:55:00,2024-01-01 21:48:00,2024-01-01 20:55:00,12.617922,76.986303,Cyber Crime reported in Kalaburagi area
24295,2024-12-17 16:05:00,2024-12-17 18:26:16,2024-12-31 10:53:00,15.949109,74.544313,Cyber Crime reported in Bagalkot area
24296,2026-06-23 08:30:00,2026-06-23 09:33:40,2026-06-30 06:54:00,15.358374,75.036313,Cyber Crime reported in Davanagere area
24297,2026-02-25 17:08:00,2026-02-25 20:22:26,2026-03-11 23:09:00,13.054835,77.648188,Domestic Violence reported in Vijayanagara area
24298,2025-02-12 22:53:00,2025-02-13 03:38:43,2025-02-23 00:42:00,12.249617,76.606503,Theft reported in Haveri area
24299,2026-03-11 23:56:00,2026-03-12 01:17:23,2026-03-12 09:51:00,15.922602,74.734739,Rioting reported in Bagalkot area
24300,2024-08-12 14:05:00,2024-08-12 16:06:57,2024-08-17 19:02:00,13.873963,75.707344,Cheating reported in Raichur area
24301,2026-06-09 07:21:00,2026-06-09 07:32:16,2026-06-15 09:24:00,13.162687,77.818417,Arson reported in Bengaluru Rural area
24302,2026-03-27 20:14:00,2026-03-27 22:39:32,2026-04-02 04:45:00,12.54492,76.949717,Fraud reported in Hassan area
24303,2025-12-08 00:48:00,2025-12-08 06:01:17,2025-12-11 03:38:00,13.752863,75.756555,Cheating reported in Raichur area
24304,2024-06-23 12:20:00,2024-06-23 13:41:52,2024-06-26 03:41:00,13.403329,75.761428,Rioting reported in Chikkamagaluru area
24305,2026-01-21 02:29:00,2026-01-21 05:35:29,2026-01-27 04:08:00,14.741656,75.491931,Forgery reported in Dakshina Kannada area
24306,2024-10-03 03:31:00,2024-10-03 03:59:20,2024-10-14 21:51:00,12.593159,76.742189,Kidnapping reported in Ramanagara area
24307,2026-02-14 15:05:00,2026-02-14 17:08:13,2026-02-14 19:09:00,13.048428,77.622163,Drug Possession reported in Vijayanagara area
24308,2026-05-19 22:57:00,2026-05-20 03:10:03,2026-06-01 15:11:00,14.313567,75.864338,Domestic Violence reported in Vijayapur area
24309,2026-04-26 16:15:00,2026-04-26 17:46:44,2026-05-10 08:46:00,13.304928,74.689607,Fraud reported in Udupi area
24310,2024-08-18 04:34:00,2024-08-18 10:18:31,2024-08-20 02:57:00,15.021454,75.806249,Forgery reported in Ballari area
24311,2024-05-17 09:57:00,2024-05-17 15:00:52,2024-05-29 03:22:00,13.255501,75.612225,NDPS Act reported in Chikkamagaluru area
24312,2026-01-10 21:17:00,2026-01-10 22:59:50,2026-01-22 13:36:00,14.268826,76.444286,Rioting reported in Chitradurga area
24313,2024-10-05 05:07:00,2024-10-05 06:21:13,2024-10-19 05:40:00,13.109872,78.091013,Arson reported in Tumakuru area
24314,2024-05-21 22:24:00,2024-05-22 04:09:48,2024-05-24 08:27:00,12.856419,77.655108,Drug Possession reported in Bengaluru Urban area
24315,2026-04-11 09:07:00,2026-04-11 10:52:19,2026-04-21 18:43:00,14.40595,75.8713,Grievous Hurt reported in Kolar area
24316,2025-05-21 00:13:00,2025-05-21 01:23:33,2025-05-28 10:34:00,13.511477,77.764717,Fraud reported in Chikkaballapura area
24317,2026-01-18 20:27:00,2026-01-18 23:10:54,2026-01-31 14:00:00,13.305731,78.177984,Human Trafficking reported in Tumakuru area
24318,2025-12-01 04:07:00,2025-12-01 05:35:03,2025-12-15 07:13:00,15.182861,76.958336,Kidnapping reported in Dharwad area
24319,2025-05-27 22:21:00,2025-05-27 23:53:18,2025-06-09 15:51:00,12.890928,77.652259,Human Trafficking reported in Bengaluru Urban area
24320,2025-02-20 01:22:00,2025-02-20 06:32:47,2025-02-25 01:33:00,12.349808,75.850168,Murder reported in Mandya area
24321,2026-04-13 04:25:00,2026-04-13 06:45:11,2026-04-24 18:03:00,12.571133,76.917967,Kidnapping reported in Hassan area
24322,2024-12-21 17:28:00,2024-12-21 20:31:14,2024-12-26 18:38:00,15.721229,74.454232,Rioting reported in Belagavi area
24323,2024-09-14 20:37:00,2024-09-15 01:46:50,2024-09-15 13:14:00,14.749,75.366943,NDPS Act reported in Dakshina Kannada area
24324,2025-10-27 01:17:00,2025-10-27 01:58:37,2025-11-07 19:01:00,13.428481,74.816361,Human Trafficking reported in Kodagu area
24325,2025-10-10 07:42:00,2025-10-10 10:32:52,2025-10-21 01:19:00,15.092598,75.871032,Cheating reported in Ballari area
24326,2024-04-28 02:04:00,2024-04-28 02:04:59,2024-05-03 19:18:00,15.487065,75.062671,Fraud reported in Davanagere area
24327,2026-06-21 11:25:00,2026-06-21 13:23:44,2026-06-22 20:47:00,14.360901,76.012274,Arms Act reported in Vijayapur area
24328,2024-10-08 18:33:00,2024-10-08 22:47:38,2024-10-20 12:02:00,12.149801,76.625069,Cheating reported in Koppal area
24329,2024-09-14 11:46:00,2024-09-14 13:20:06,2024-09-28 04:56:00,12.038831,76.796906,Arms Act reported in Koppal area
24330,2026-01-28 22:08:00,2026-01-28 22:24:56,2026-02-07 09:26:00,13.139688,77.69254,Human Trafficking reported in Vijayanagara area
24331,2025-08-08 01:25:00,2025-08-08 03:04:54,2025-08-13 00:34:00,13.93351,75.529756,Chain Snatching reported in Gadag area
24332,2025-07-26 13:37:00,2025-07-26 14:03:37,2025-08-03 16:08:00,13.999886,75.63515,Domestic Violence reported in Uttara Kannada area
24333,2025-09-29 01:17:00,2025-09-29 05:49:52,2025-10-04 22:32:00,13.456501,77.773783,Human Trafficking reported in Chikkaballapura area
24334,2024-07-29 11:26:00,2024-07-29 14:41:42,2024-08-11 22:10:00,13.99958,75.55862,Cheating reported in Raichur area
24335,2024-07-09 19:47:00,2024-07-09 21:37:41,2024-07-24 01:08:00,12.639599,76.799414,Theft reported in Yadgir area
24336,2025-03-24 03:47:00,2025-03-24 04:40:57,2025-03-30 14:06:00,14.481718,75.910379,Arson reported in Vijayapur area
24337,2024-04-13 08:45:00,2024-04-13 12:29:36,2024-04-23 18:25:00,13.982211,75.554858,Human Trafficking reported in Raichur area
24338,2025-03-14 05:48:00,2025-03-14 11:03:00,2025-03-28 11:42:00,13.055162,77.672886,Murder reported in Bengaluru Urban area
24339,2025-03-04 19:09:00,2025-03-04 23:43:06,2025-03-18 09:12:00,15.849957,74.523824,Human Trafficking reported in Bagalkot area
24340,2024-05-27 07:40:00,2024-05-27 12:19:08,2024-06-04 04:16:00,14.820535,75.457633,Arson reported in Dakshina Kannada area
24341,2025-06-10 04:36:00,2025-06-10 05:07:04,2025-06-11 01:38:00,13.875384,75.641009,NDPS Act reported in Gadag area
24342,2024-08-04 20:25:00,2024-08-04 21:56:42,2024-08-19 13:03:00,13.381238,74.665315,NDPS Act reported in Kodagu area
24343,2024-02-27 21:35:00,2024-02-27 23:06:57,2024-03-04 14:28:00,15.134551,75.777034,Drug Possession reported in Ballari area
24344,2024-08-28 03:00:00,2024-08-28 07:14:12,2024-08-28 10:56:00,13.061621,78.078718,Forgery reported in Tumakuru area
24345,2025-11-03 05:37:00,2025-11-03 11:34:16,2025-11-17 02:26:00,14.273697,75.107921,Forgery reported in Shivamogga area
24346,2024-12-31 03:39:00,2024-12-31 07:00:37,2025-01-05 15:28:00,13.435325,74.624232,Vehicle Theft reported in Kodagu area
24347,2025-07-30 14:45:00,2025-07-30 15:19:14,2025-08-05 23:37:00,13.483362,74.680955,PoCSO Act reported in Udupi area
24348,2024-04-21 08:05:00,2024-04-21 09:07:12,2024-04-30 09:36:00,13.068498,78.138362,Murder reported in Tumakuru area
24349,2024-09-09 14:17:00,2024-09-09 16:57:04,2024-09-13 12:42:00,14.256291,76.329389,Dowry Death reported in Chitradurga area
24350,2025-12-15 20:47:00,2025-12-16 01:03:18,2025-12-27 16:25:00,14.742907,75.351164,Cheating reported in Dakshina Kannada area
24351,2026-07-07 17:19:00,2026-07-07 19:11:51,2026-07-20 02:26:00,13.482277,77.67228,PoCSO Act reported in Chikkaballapura area
24352,2025-05-07 16:40:00,2025-05-07 20:35:50,2025-05-21 01:54:00,14.298564,75.228397,Cyber Crime reported in Shivamogga area
24353,2024-01-07 23:04:00,2024-01-08 04:00:59,2024-01-15 01:57:00,12.129676,76.694788,Drug Possession reported in Haveri area
24354,2025-09-27 17:51:00,2025-09-27 18:01:40,2025-10-12 09:26:00,12.390798,75.704251,PoCSO Act reported in Mandya area
24355,2025-01-19 07:47:00,2025-01-19 12:25:37,2025-01-28 06:55:00,12.888326,77.58803,Rape reported in Bengaluru Urban area
24356,2026-02-02 02:02:00,2026-02-02 03:34:08,2026-02-03 23:50:00,14.738018,75.385247,Vehicle Theft reported in Dakshina Kannada area
24357,2025-04-23 01:04:00,2025-04-23 06:12:20,2025-04-27 06:34:00,12.881117,77.626534,Cheating reported in Bengaluru Urban area
24358,2026-06-24 18:38:00,2026-06-25 00:26:55,2026-06-28 05:47:00,14.140643,75.666242,Arson reported in Uttara Kannada area
24359,2025-08-27 23:24:00,2025-08-28 04:41:03,2025-09-03 00:14:00,13.899286,75.604264,Arms Act reported in Raichur area
24360,2024-12-12 13:35:00,2024-12-12 14:37:08,2024-12-18 16:26:00,15.398817,74.919204,Kidnapping reported in Davanagere area
24361,2024-11-04 04:00:00,2024-11-04 08:12:10,2024-11-08 17:24:00,15.762943,74.357297,PoCSO Act reported in Belagavi area
24362,2026-07-12 07:29:00,2026-07-12 10:19:49,2026-07-21 00:34:00,12.345405,76.779047,PoCSO Act reported in Yadgir area
24363,2025-01-27 08:05:00,2025-01-27 14:00:04,2025-02-03 22:28:00,15.769315,74.403567,Drug Possession reported in Bagalkot area
24364,2026-06-29 11:32:00,2026-06-29 13:13:13,2026-06-29 14:23:00,14.479243,76.005496,Domestic Violence reported in Kolar area
24365,2026-03-21 00:22:00,2026-03-21 02:56:45,2026-03-25 11:48:00,17.847216,77.469738,Drug Possession reported in Bidar area
24366,2024-08-09 23:50:00,2024-08-10 02:43:26,2024-08-11 07:10:00,12.488582,76.820358,Arms Act reported in Hassan area
24367,2026-04-08 13:12:00,2026-04-08 18:13:20,2026-04-17 07:37:00,13.156509,78.178387,Rioting reported in Tumakuru area
24368,2026-06-21 04:06:00,2026-06-21 05:47:01,2026-06-28 10:20:00,15.904859,74.594171,Human Trafficking reported in Bagalkot area
24369,2026-07-19 19:22:00,2026-07-19 23:12:58,2026-07-22 07:38:00,13.344194,77.639436,Theft reported in Bengaluru Rural area
24370,2026-01-09 06:18:00,2026-01-09 09:43:31,2026-01-12 09:53:00,11.887921,77.271521,Domestic Violence reported in Chamarajanagar area
24371,2024-12-15 07:51:00,2024-12-15 11:46:42,2024-12-16 03:04:00,12.967794,77.651304,Human Trafficking reported in Bengaluru Urban area
24372,2025-09-26 10:55:00,2025-09-26 12:53:30,2025-09-29 00:57:00,14.190429,76.308343,Arson reported in Chitradurga area
24373,2024-09-12 10:45:00,2024-09-12 15:43:44,2024-09-22 15:10:00,14.845513,75.284229,Forgery reported in Dakshina Kannada area
24374,2026-06-20 09:40:00,2026-06-20 14:48:23,2026-07-04 10:20:00,12.578476,76.926903,Hurt reported in Yadgir area
24375,2026-03-09 03:46:00,2026-03-09 09:11:54,2026-03-15 03:32:00,13.317326,74.73905,Hurt reported in Kodagu area
24376,2025-11-24 19:04:00,2025-11-24 20:25:31,2025-11-25 21:17:00,12.555126,76.806728,Domestic Violence reported in Ramanagara area
24377,2024-06-08 13:16:00,2024-06-08 19:00:25,2024-06-23 11:57:00,13.935235,75.493657,Fraud reported in Raichur area
24378,2024-03-13 20:40:00,2024-03-14 01:37:03,2024-03-20 03:17:00,15.732273,74.614301,Arson reported in Bagalkot area
24379,2025-11-20 13:05:00,2025-11-20 14:47:30,2025-11-25 11:14:00,15.534255,74.996767,Rape reported in Davanagere area
24380,2024-08-27 09:47:00,2024-08-27 12:03:00,2024-08-27 10:57:00,12.355932,75.567245,NDPS Act reported in Mandya area
24381,2024-02-15 08:14:00,2024-02-15 11:06:26,2024-02-22 12:57:00,12.6684,76.929802,Kidnapping reported in Mysuru area
24382,2024-05-09 06:25:00,2024-05-09 10:46:48,2024-05-14 01:08:00,12.247337,76.72873,Kidnapping reported in Haveri area
24383,2024-08-21 12:17:00,2024-08-21 16:26:16,2024-08-22 04:16:00,12.924401,78.052982,Hurt reported in Tumakuru area
24384,2024-05-13 04:52:00,2024-05-13 05:35:28,2024-05-20 09:01:00,14.213695,75.056049,Burglary reported in Shivamogga area
24385,2025-10-16 13:57:00,2025-10-16 18:32:30,2025-10-28 02:21:00,13.372152,77.791391,Robbery reported in Chikkaballapura area
24386,2024-03-14 13:47:00,2024-03-14 14:21:30,2024-03-26 08:47:00,15.032149,76.921169,Forgery reported in Dharwad area
24387,2025-08-31 15:30:00,2025-08-31 21:23:51,2025-09-13 21:26:00,12.999195,77.416506,Attempt to Murder reported in Bengaluru Urban area
24388,2024-05-18 17:34:00,2024-05-18 19:48:25,2024-05-23 09:35:00,13.031026,77.598609,Murder reported in Bengaluru Urban area
24389,2025-12-04 10:28:00,2025-12-04 12:35:58,2025-12-13 07:56:00,13.212753,77.599424,Domestic Violence reported in Bengaluru Rural area
24390,2025-12-30 22:39:00,2025-12-31 00:48:20,2026-01-04 12:42:00,14.1163,75.079137,Forgery reported in Shivamogga area
24391,2026-01-26 08:36:00,2026-01-26 09:10:36,2026-02-09 07:07:00,12.69101,76.955562,Rape reported in Ramanagara area
24392,2026-04-23 21:23:00,2026-04-24 00:13:46,2026-05-05 14:20:00,14.127069,76.413931,Arson reported in Chitradurga area
24393,2025-10-17 06:56:00,2025-10-17 10:09:58,2025-10-26 00:33:00,13.262182,74.677021,Burglary reported in Udupi area
24394,2026-02-01 01:22:00,2026-02-01 02:16:10,2026-02-14 02:44:00,12.656882,76.884204,Grievous Hurt reported in Ramanagara area
24395,2024-09-17 20:43:00,2024-09-18 01:59:30,2024-09-30 08:13:00,11.733793,77.130524,Fraud reported in Chamarajanagar area
24396,2026-05-08 09:39:00,2026-05-08 13:14:56,2026-05-20 14:59:00,15.887618,74.549383,Cheating reported in Bagalkot area
24397,2024-12-02 03:45:00,2024-12-02 08:05:45,2024-12-09 20:09:00,15.519633,76.039328,Burglary reported in Ballari area
24398,2025-08-22 05:19:00,2025-08-22 07:30:15,2025-08-30 13:56:00,12.12802,76.71762,Cheating reported in Koppal area
24399,2025-12-26 19:57:00,2025-12-26 22:44:48,2026-01-05 08:17:00,12.621426,76.912459,Dowry Death reported in Kalaburagi area
24400,2024-04-29 15:42:00,2024-04-29 19:35:23,2024-05-10 09:55:00,14.365602,76.004251,Murder reported in Kolar area
24401,2025-12-07 04:21:00,2025-12-07 09:09:23,2025-12-15 03:27:00,15.813614,74.374656,Rape reported in Bagalkot area
24402,2026-01-16 09:28:00,2026-01-16 10:35:37,2026-01-24 10:57:00,12.51279,76.768808,Arms Act reported in Hassan area
24403,2024-08-10 11:01:00,2024-08-10 14:50:15,2024-08-23 09:53:00,12.055108,76.686359,Rape reported in Koppal area
24404,2026-06-04 10:37:00,2026-06-04 10:50:36,2026-06-19 07:44:00,13.804876,75.501106,Domestic Violence reported in Gadag area
24405,2026-03-04 22:27:00,2026-03-04 23:56:53,2026-03-13 04:08:00,12.574789,76.804145,Arson reported in Hassan area
24406,2025-10-31 06:38:00,2025-10-31 06:41:46,2025-11-08 00:28:00,17.746295,77.641608,Sexual Harassment reported in Bidar area
24407,2024-02-12 02:30:00,2024-02-12 05:37:48,2024-02-14 16:00:00,12.505594,76.886533,Domestic Violence reported in Ramanagara area
24408,2025-09-24 14:06:00,2025-09-24 16:12:41,2025-10-06 21:42:00,12.075752,76.653245,Kidnapping reported in Koppal area
24409,2026-04-15 02:13:00,2026-04-15 04:00:20,2026-04-20 08:32:00,14.307789,76.462002,NDPS Act reported in Chitradurga area
24410,2025-03-28 10:43:00,2025-03-28 15:01:21,2025-04-08 20:37:00,13.965306,75.527234,Vehicle Theft reported in Raichur area
24411,2024-07-21 13:50:00,2024-07-21 17:52:22,2024-08-05 05:08:00,13.951681,75.566308,PoCSO Act reported in Gadag area
24412,2025-09-04 03:24:00,2025-09-04 06:07:43,2025-09-16 09:57:00,12.037302,76.746955,Drug Possession reported in Koppal area
24413,2026-07-03 05:44:00,2026-07-03 11:05:12,2026-07-03 15:46:00,13.297803,75.720871,Dowry Death reported in Chikkamagaluru area
24414,2024-03-02 07:19:00,2024-03-02 12:41:14,2024-03-15 02:44:00,15.84957,74.668194,Dowry Death reported in Bagalkot area
24415,2025-06-15 19:03:00,2025-06-15 20:30:43,2025-06-17 13:25:00,12.467234,76.845763,Rioting reported in Kalaburagi area
24416,2024-09-01 00:57:00,2024-09-01 04:40:50,2024-09-09 20:53:00,17.975769,77.414018,Rape reported in Bidar area
24417,2026-01-19 08:33:00,2026-01-19 11:44:12,2026-01-20 13:54:00,13.315005,74.737088,Cheating reported in Udupi area
24418,2025-12-17 09:13:00,2025-12-17 11:15:23,2025-12-17 17:59:00,13.220615,77.659394,Kidnapping reported in Bengaluru Rural area
24419,2025-08-09 22:41:00,2025-08-10 02:11:52,2025-08-14 18:51:00,12.508883,75.733557,Hurt reported in Mandya area
24420,2024-10-09 13:37:00,2024-10-09 13:58:57,2024-10-24 01:04:00,13.375259,75.829504,Drug Possession reported in Chikkamagaluru area
24421,2026-05-14 16:43:00,2026-05-14 21:02:03,2026-05-15 11:28:00,14.01817,75.519127,Forgery reported in Gadag area
24422,2025-07-20 15:09:00,2025-07-20 18:32:46,2025-07-24 00:37:00,12.235708,76.614983,Vehicle Theft reported in Koppal area
24423,2024-11-17 13:14:00,2024-11-17 17:09:00,2024-11-20 21:40:00,14.165752,74.864438,NDPS Act reported in Shivamogga area
24424,2025-06-15 21:09:00,2025-06-16 00:19:14,2025-06-23 20:47:00,13.681257,75.583137,NDPS Act reported in Gadag area
24425,2026-05-17 10:40:00,2026-05-17 11:48:29,2026-05-22 08:49:00,15.777096,74.623047,Sexual Harassment reported in Belagavi area
24426,2026-06-16 20:04:00,2026-06-16 23:51:23,2026-06-27 02:10:00,17.740795,77.568486,Cyber Crime reported in Bidar area
24427,2025-09-27 05:38:00,2025-09-27 11:13:35,2025-10-07 15:51:00,12.153194,76.518712,Dowry Death reported in Haveri area
24428,2025-06-09 17:14:00,2025-06-09 21:49:47,2025-06-23 01:18:00,12.142091,76.838057,Fraud reported in Koppal area
24429,2024-06-13 06:00:00,2024-06-13 06:32:37,2024-06-13 22:32:00,15.8993,74.527064,PoCSO Act reported in Bagalkot area
24430,2024-01-05 10:25:00,2024-01-05 11:25:30,2024-01-06 05:37:00,15.849947,74.471669,Fraud reported in Belagavi area
24431,2025-10-25 07:31:00,2025-10-25 07:51:35,2025-10-25 08:06:00,13.530774,74.802639,Forgery reported in Kodagu area
24432,2024-10-03 10:41:00,2024-10-03 13:13:45,2024-10-07 13:50:00,13.452742,77.826527,Murder reported in Chikkaballapura area
24433,2026-06-20 21:17:00,2026-06-21 02:05:48,2026-06-21 20:40:00,13.975706,75.523135,Fraud reported in Gadag area
24434,2024-09-19 07:42:00,2024-09-19 12:34:05,2024-09-23 06:13:00,12.592403,76.953235,Grievous Hurt reported in Ramanagara area
24435,2024-07-24 15:02:00,2024-07-24 15:03:09,2024-08-05 21:24:00,12.262782,76.778217,Vehicle Theft reported in Koppal area
24436,2025-10-17 15:01:00,2025-10-17 19:20:01,2025-10-29 09:45:00,13.105146,77.559357,Rape reported in Bengaluru Rural area
24437,2026-02-24 14:26:00,2026-02-24 18:17:14,2026-02-25 08:36:00,13.298359,75.865445,Arms Act reported in Chikkamagaluru area
24438,2025-05-28 16:28:00,2025-05-28 18:14:26,2025-06-06 14:47:00,13.249685,75.735388,Rioting reported in Chikkamagaluru area
24439,2026-05-12 14:22:00,2026-05-12 19:13:43,2026-05-25 17:12:00,13.270872,74.806526,Theft reported in Kodagu area
24440,2024-12-31 10:23:00,2024-12-31 15:57:28,2025-01-06 10:29:00,13.327888,74.748183,Rape reported in Kodagu area
24441,2025-07-30 23:41:00,2025-07-31 02:16:08,2025-08-06 16:04:00,15.452396,74.942647,Murder reported in Davanagere area
24442,2025-10-10 02:40:00,2025-10-10 08:28:11,2025-10-15 09:35:00,14.276607,76.425247,Fraud reported in Chitradurga area
24443,2024-03-20 17:48:00,2024-03-20 19:15:02,2024-04-03 17:10:00,14.816538,75.343058,NDPS Act reported in Dakshina Kannada area
24444,2024-12-29 08:11:00,2024-12-29 11:52:29,2025-01-09 18:53:00,15.202518,77.011351,Forgery reported in Dharwad area
24445,2026-05-10 02:09:00,2026-05-10 02:23:38,2026-05-17 20:08:00,13.37581,74.830733,Forgery reported in Kodagu area
24446,2025-02-21 20:15:00,2025-02-21 23:45:25,2025-03-02 09:23:00,14.245134,75.582924,Arms Act reported in Uttara Kannada area
24447,2026-06-11 02:41:00,2026-06-11 08:07:00,2026-06-15 00:00:00,13.298586,74.720047,Vehicle Theft reported in Kodagu area
24448,2024-07-16 01:10:00,2024-07-16 06:26:04,2024-07-17 22:59:00,13.404873,75.818347,Arms Act reported in Chikkamagaluru area
24449,2026-01-20 18:09:00,2026-01-20 22:45:33,2026-01-29 18:30:00,14.005279,75.664988,Human Trafficking reported in Gadag area
24450,2024-09-03 21:11:00,2024-09-04 02:36:32,2024-09-15 13:27:00,14.208769,75.66134,Domestic Violence reported in Uttara Kannada area
24451,2024-03-06 13:11:00,2024-03-06 16:08:42,2024-03-07 01:45:00,13.399217,75.887757,Burglary reported in Chikkamagaluru area
24452,2024-08-09 04:58:00,2024-08-09 10:05:48,2024-08-14 08:25:00,12.452246,76.83165,Forgery reported in Yadgir area
24453,2025-09-05 05:50:00,2025-09-05 05:51:46,2025-09-08 04:37:00,15.170037,75.911229,Rioting reported in Ballari area
24454,2023-12-23 19:47:00,2023-12-23 23:09:26,2024-01-01 23:40:00,12.332942,76.62548,Rioting reported in Haveri area
